level,SP,MaxSPClass0,MaxSPClass1,MaxSPClass2
6235,14675,0,0,0
6236,14678,0,0,0
6237,14681,0,0,0
6238,14684,0,0,0
6239,14687,0,0,0
6240,14690,0,0,0
6241,14693,0,0,0
6242,14696,0,0,0
6243,14699,0,0,0
6244,14702,0,0,0
6245,14705,0,0,0
6246,14708,0,0,0
6247,14711,0,0,0
6248,14714,0,0,0
6249,14717,0,0,0
6250,14720,0,0,0
6251,14722,0,0,0
6252,14724,0,0,0
6253,14726,0,0,0
6254,14728,0,0,0
6255,14730,0,0,0
6256,14732,0,0,0
6257,14734,0,0,0
6258,14736,0,0,0
6259,14738,0,0,0
6260,14740,0,0,0
6261,14742,0,0,0
6262,14744,0,0,0
6263,14746,0,0,0
6264,14748,0,0,0
6265,14750,0,0,0
6266,14752,0,0,0
6267,14754,0,0,0
6268,14756,0,0,0
6269,14758,0,0,0
6270,14760,0,0,0
6271,14762,0,0,0
6272,14764,0,0,0
6273,14766,0,0,0
6274,14768,0,0,0
6275,14770,0,0,0
6276,14772,0,0,0
6277,14774,0,0,0
6278,14776,0,0,0
6279,14778,0,0,0
6280,14780,0,0,0
6281,14782,0,0,0
6282,14784,0,0,0
6283,14786,0,0,0
6284,14788,0,0,0
6285,14790,0,0,0
6286,14792,0,0,0
6287,14794,0,0,0
6288,14796,0,0,0
6289,14798,0,0,0
6290,14800,0,0,0
6291,14802,0,0,0
6292,14804,0,0,0
6293,14806,0,0,0
6294,14808,0,0,0
6295,14810,0,0,0
6296,14812,0,0,0
6297,14814,0,0,0
6298,14816,0,0,0
6299,14818,0,0,0
6300,14820,0,0,0
6301,14820,0,0,0
6302,14823,0,0,0
6303,14826,0,0,0
6304,14829,0,0,0
6305,14832,0,0,0
6306,14835,0,0,0
6307,14838,0,0,0
6308,14841,0,0,0
6309,14844,0,0,0
6310,14847,0,0,0
6311,14850,0,0,0
6312,14853,0,0,0
6313,14856,0,0,0
6314,14859,0,0,0
6315,14862,0,0,0
6316,14865,0,0,0
6317,14868,0,0,0
6318,14871,0,0,0
6319,14874,0,0,0
6320,14877,0,0,0
6321,14880,0,0,0
6322,14883,0,0,0
6323,14886,0,0,0
6324,14889,0,0,0
6325,14892,0,0,0
6326,14895,0,0,0
6327,14898,0,0,0
6328,14901,0,0,0
6329,14904,0,0,0
6330,14907,0,0,0
6331,14910,0,0,0
6332,14913,0,0,0
6333,14916,0,0,0
6334,14919,0,0,0
6335,14922,0,0,0
6336,14925,0,0,0
6337,14928,0,0,0
6338,14931,0,0,0
6339,14934,0,0,0
6340,14937,0,0,0
6341,14940,0,0,0
6342,14943,0,0,0
6343,14946,0,0,0
6344,14949,0,0,0
6345,14952,0,0,0
6346,14955,0,0,0
6347,14958,0,0,0
6348,14961,0,0,0
6349,14964,0,0,0
6350,14967,0,0,0
6351,14969,0,0,0
6352,14971,0,0,0
6353,14973,0,0,0
6354,14975,0,0,0
6355,14977,0,0,0
6356,14979,0,0,0
6357,14981,0,0,0
6358,14983,0,0,0
6359,14985,0,0,0
6360,14987,0,0,0
6361,14989,0,0,0
6362,14991,0,0,0
6363,14993,0,0,0
6364,14995,0,0,0
6365,14997,0,0,0
6366,14999,0,0,0
6367,15001,0,0,0
6368,15003,0,0,0
6369,15005,0,0,0
6370,15007,0,0,0
6371,15009,0,0,0
6372,15011,0,0,0
6373,15013,0,0,0
6374,15015,0,0,0
6375,15017,0,0,0
6376,15019,0,0,0
6377,15021,0,0,0
6378,15023,0,0,0
6379,15025,0,0,0
6380,15027,0,0,0
6381,15029,0,0,0
6382,15031,0,0,0
6383,15033,0,0,0
6384,15035,0,0,0
6385,15037,0,0,0
6386,15039,0,0,0
6387,15041,0,0,0
6388,15043,0,0,0
6389,15045,0,0,0
6390,15047,0,0,0
6391,15049,0,0,0
6392,15051,0,0,0
6393,15053,0,0,0
6394,15055,0,0,0
6395,15057,0,0,0
6396,15059,0,0,0
6397,15061,0,0,0
6398,15063,0,0,0
6399,15065,0,0,0
6400,15067,0,0,0
6601,15067,0,0,0
6602,15070,0,0,0
6603,15073,0,0,0
6604,15076,0,0,0
6605,15079,0,0,0
6606,15082,0,0,0
6607,15085,0,0,0
6608,15088,0,0,0
6609,15091,0,0,0
6610,15094,0,0,0
6611,15097,0,0,0
6612,15100,0,0,0
6613,15103,0,0,0
6614,15106,0,0,0
6615,15109,0,0,0
6616,15112,0,0,0
6617,15115,0,0,0
6618,15118,0,0,0
6619,15121,0,0,0
6620,15124,0,0,0
6621,15127,0,0,0
6622,15130,0,0,0
6623,15133,0,0,0
6624,15136,0,0,0
6625,15139,0,0,0
6626,15142,0,0,0
6627,15145,0,0,0
6628,15148,0,0,0
6629,15151,0,0,0
6630,15154,0,0,0
6631,15157,0,0,0
6632,15160,0,0,0
6633,15163,0,0,0
6634,15166,0,0,0
6635,15169,0,0,0
6636,15172,0,0,0
6637,15175,0,0,0
6638,15178,0,0,0
6639,15181,0,0,0
6640,15184,0,0,0
6641,15187,0,0,0
6642,15190,0,0,0
6643,15193,0,0,0
6644,15196,0,0,0
6645,15199,0,0,0
6646,15202,0,0,0
6647,15205,0,0,0
6648,15208,0,0,0
6649,15211,0,0,0
6650,15214,0,0,0
6651,15216,0,0,0
6652,15218,0,0,0
6653,15220,0,0,0
6654,15222,0,0,0
6655,15224,0,0,0
6656,15226,0,0,0
6657,15228,0,0,0
6658,15230,0,0,0
6659,15232,0,0,0
6660,15234,0,0,0
6661,15236,0,0,0
6662,15238,0,0,0
6663,15240,0,0,0
6664,15242,0,0,0
6665,15244,0,0,0
6666,15246,0,0,0
6667,15248,0,0,0
6668,15250,0,0,0
6669,15252,0,0,0
6670,15254,0,0,0
6671,15256,0,0,0
6672,15258,0,0,0
6673,15260,0,0,0
6674,15262,0,0,0
6675,15264,0,0,0
6676,15266,0,0,0
6677,15268,0,0,0
6678,15270,0,0,0
6679,15272,0,0,0
6680,15274,0,0,0
6681,15276,0,0,0
6682,15278,0,0,0
6683,15280,0,0,0
6684,15282,0,0,0
6685,15284,0,0,0
6686,15286,0,0,0
6687,15288,0,0,0
6688,15290,0,0,0
6689,15292,0,0,0
6690,15294,0,0,0
6691,15296,0,0,0
6692,15298,0,0,0
6693,15300,0,0,0
6694,15302,0,0,0
6695,15304,0,0,0
6696,15306,0,0,0
6697,15308,0,0,0
6698,15310,0,0,0
6699,15312,0,0,0
6700,15314,0,0,0
6701,15314,0,0,0
6702,15317,0,0,0
6703,15320,0,0,0
6704,15323,0,0,0
6705,15326,0,0,0
6706,15329,0,0,0
6707,15332,0,0,0
6708,15335,0,0,0
6709,15338,0,0,0
6710,15341,0,0,0
6711,15344,0,0,0
6712,15347,0,0,0
6713,15350,0,0,0
6714,15353,0,0,0
6715,15356,0,0,0
6716,15359,0,0,0
6717,15362,0,0,0
6718,15365,0,0,0
6719,15368,0,0,0
6720,15371,0,0,0
6721,15374,0,0,0
6722,15377,0,0,0
6723,15380,0,0,0
6724,15383,0,0,0
6725,15386,0,0,0
6726,15389,0,0,0
6727,15392,0,0,0
6728,15395,0,0,0
6729,15398,0,0,0
6730,15401,0,0,0
6731,15404,0,0,0
6732,15407,0,0,0
6733,15410,0,0,0
6734,15413,0,0,0
6735,15416,0,0,0
6736,15419,0,0,0
6737,15422,0,0,0
6738,15425,0,0,0
6739,15428,0,0,0
6740,15431,0,0,0
6741,15434,0,0,0
6742,15437,0,0,0
6743,15440,0,0,0
6744,15443,0,0,0
6745,15446,0,0,0
6746,15449,0,0,0
6747,15452,0,0,0
6748,15455,0,0,0
6749,15458,0,0,0
6750,15461,0,0,0
6751,15463,0,0,0
6752,15465,0,0,0
6753,15467,0,0,0
6754,15469,0,0,0
6755,15471,0,0,0
6756,15473,0,0,0
6757,15475,0,0,0
6758,15477,0,0,0
6759,15479,0,0,0
6760,15481,0,0,0
6761,15483,0,0,0
6762,15485,0,0,0
6763,15487,0,0,0
6764,15489,0,0,0
6765,15491,0,0,0
6766,15493,0,0,0
6767,15495,0,0,0
6768,15497,0,0,0
6769,15499,0,0,0
6770,15501,0,0,0
6771,15503,0,0,0
6772,15505,0,0,0
6773,15507,0,0,0
6774,15509,0,0,0
6775,15511,0,0,0
6776,15513,0,0,0
6777,15515,0,0,0
6778,15517,0,0,0
6779,15519,0,0,0
6780,15521,0,0,0
6781,15523,0,0,0
6782,15525,0,0,0
6783,15527,0,0,0
6784,15529,0,0,0
6785,15531,0,0,0
6786,15533,0,0,0
6787,15535,0,0,0
6788,15537,0,0,0
6789,15539,0,0,0
6790,15541,0,0,0
6791,15543,0,0,0
6792,15545,0,0,0
6793,15547,0,0,0
6794,15549,0,0,0
6795,15551,0,0,0
6796,15553,0,0,0
6797,15555,0,0,0
6798,15557,0,0,0
6799,15559,0,0,0
6800,15561,0,0,0
6801,15561,0,0,0
6802,15564,0,0,0
6803,15567,0,0,0
6804,15570,0,0,0
6805,15573,0,0,0
6806,15576,0,0,0
6807,15579,0,0,0
6808,15582,0,0,0
6809,15585,0,0,0
6810,15588,0,0,0
6811,15591,0,0,0
6812,15594,0,0,0
6813,15597,0,0,0
6814,15600,0,0,0
6815,15603,0,0,0
6816,15606,0,0,0
6817,15609,0,0,0
6818,15612,0,0,0
6819,15615,0,0,0
6820,15618,0,0,0
6821,15621,0,0,0
6822,15624,0,0,0
6823,15627,0,0,0
6824,15630,0,0,0
6825,15633,0,0,0
6826,15636,0,0,0
6827,15639,0,0,0
6828,15642,0,0,0
6829,15645,0,0,0
6830,15648,0,0,0
6831,15651,0,0,0
6832,15654,0,0,0
6833,15657,0,0,0
6834,15660,0,0,0
6835,15663,0,0,0
6836,15666,0,0,0
6837,15669,0,0,0
6838,15672,0,0,0
6839,15675,0,0,0
6840,15678,0,0,0
6841,15681,0,0,0
6842,15684,0,0,0
6843,15687,0,0,0
6844,15690,0,0,0
6845,15693,0,0,0
6846,15696,0,0,0
6847,15699,0,0,0
6848,15702,0,0,0
6849,15705,0,0,0
6850,15708,0,0,0
6851,15710,0,0,0
6852,15712,0,0,0
6853,15714,0,0,0
6854,15716,0,0,0
6855,15718,0,0,0
6856,15720,0,0,0
6857,15722,0,0,0
6858,15724,0,0,0
6859,15726,0,0,0
6860,15728,0,0,0
6861,15730,0,0,0
6862,15732,0,0,0
6863,15734,0,0,0
6864,15736,0,0,0
6865,15738,0,0,0
6866,15740,0,0,0
6867,15742,0,0,0
6868,15744,0,0,0
6869,15746,0,0,0
6870,15748,0,0,0
6871,15750,0,0,0
6872,15752,0,0,0
6873,15754,0,0,0
6874,15756,0,0,0
6875,15758,0,0,0
6876,15760,0,0,0
6877,15762,0,0,0
6878,15764,0,0,0
6879,15766,0,0,0
6880,15768,0,0,0
6881,15770,0,0,0
6882,15772,0,0,0
6883,15774,0,0,0
6884,15776,0,0,0
6885,15778,0,0,0
6886,15780,0,0,0
6887,15782,0,0,0
6888,15784,0,0,0
6889,15786,0,0,0
6890,15788,0,0,0
6891,15790,0,0,0
6892,15792,0,0,0
6893,15794,0,0,0
6894,15796,0,0,0
6895,15798,0,0,0
6896,15800,0,0,0
6897,15802,0,0,0
6898,15804,0,0,0
6899,15806,0,0,0
6900,15808,0,0,0
7101,15808,0,0,0
7102,15811,0,0,0
7103,15814,0,0,0
7104,15817,0,0,0
7105,15820,0,0,0
7106,15823,0,0,0
7107,15826,0,0,0
7108,15829,0,0,0
7109,15832,0,0,0
7110,15835,0,0,0
7111,15838,0,0,0
7112,15841,0,0,0
7113,15844,0,0,0
7114,15847,0,0,0
7115,15850,0,0,0
7116,15853,0,0,0
7117,15856,0,0,0
7118,15859,0,0,0
7119,15862,0,0,0
7120,15865,0,0,0
7121,15868,0,0,0
7122,15871,0,0,0
7123,15874,0,0,0
7124,15877,0,0,0
7125,15880,0,0,0
7126,15883,0,0,0
7127,15886,0,0,0
7128,15889,0,0,0
7129,15892,0,0,0
7130,15895,0,0,0
7131,15898,0,0,0
7132,15901,0,0,0
7133,15904,0,0,0
7134,15907,0,0,0
7135,15910,0,0,0
7136,15913,0,0,0
7137,15916,0,0,0
7138,15919,0,0,0
7139,15922,0,0,0
7140,15925,0,0,0
7141,15928,0,0,0
7142,15931,0,0,0
7143,15934,0,0,0
7144,15937,0,0,0
7145,15940,0,0,0
7146,15943,0,0,0
7147,15946,0,0,0
7148,15949,0,0,0
7149,15952,0,0,0
7150,15955,0,0,0
7151,15957,0,0,0
7152,15959,0,0,0
7153,15961,0,0,0
7154,15963,0,0,0
7155,15965,0,0,0
7156,15967,0,0,0
7157,15969,0,0,0
7158,15971,0,0,0
7159,15973,0,0,0
7160,15975,0,0,0
7161,15977,0,0,0
7162,15979,0,0,0
7163,15981,0,0,0
7164,15983,0,0,0
7165,15985,0,0,0
7166,15987,0,0,0
7167,15989,0,0,0
7168,15991,0,0,0
7169,15993,0,0,0
7170,15995,0,0,0
7171,15997,0,0,0
7172,15999,0,0,0
7173,16001,0,0,0
7174,16003,0,0,0
7175,16005,0,0,0
7176,16007,0,0,0
7177,16009,0,0,0
7178,16011,0,0,0
7179,16013,0,0,0
7180,16015,0,0,0
7181,16017,0,0,0
7182,16019,0,0,0
7183,16021,0,0,0
7184,16023,0,0,0
7185,16025,0,0,0
7186,16027,0,0,0
7187,16029,0,0,0
7188,16031,0,0,0
7189,16033,0,0,0
7190,16035,0,0,0
7191,16037,0,0,0
7192,16039,0,0,0
7193,16041,0,0,0
7194,16043,0,0,0
7195,16045,0,0,0
7196,16047,0,0,0
7197,16049,0,0,0
7198,16051,0,0,0
7199,16053,0,0,0
7200,16055,0,0,0
7201,16055,0,0,0
7202,16058,0,0,0
7203,16061,0,0,0
7204,16064,0,0,0
7205,16067,0,0,0
7206,16070,0,0,0
7207,16073,0,0,0
7208,16076,0,0,0
7209,16079,0,0,0
7210,16082,0,0,0
7211,16085,0,0,0
7212,16088,0,0,0
7213,16091,0,0,0
7214,16094,0,0,0
7215,16097,0,0,0
7216,16100,0,0,0
7217,16103,0,0,0
7218,16106,0,0,0
7219,16109,0,0,0
7220,16112,0,0,0
7221,16115,0,0,0
7222,16118,0,0,0
7223,16121,0,0,0
7224,16124,0,0,0
7225,16127,0,0,0
7226,16130,0,0,0
7227,16133,0,0,0
7228,16136,0,0,0
7229,16139,0,0,0
7230,16142,0,0,0
7231,16145,0,0,0
7232,16148,0,0,0
7233,16151,0,0,0
7234,16154,0,0,0
7235,16157,0,0,0
7236,16160,0,0,0
7237,16163,0,0,0
7238,16166,0,0,0
7239,16169,0,0,0
7240,16172,0,0,0
7241,16175,0,0,0
7242,16178,0,0,0
7243,16181,0,0,0
7244,16184,0,0,0
7245,16187,0,0,0
7246,16190,0,0,0
7247,16193,0,0,0
7248,16196,0,0,0
7249,16199,0,0,0
7250,16202,0,0,0
7251,16204,0,0,0
7252,16206,0,0,0
7253,16208,0,0,0
7254,16210,0,0,0
7255,16212,0,0,0
7256,16214,0,0,0
7257,16216,0,0,0
7258,16218,0,0,0
7259,16220,0,0,0
7260,16222,0,0,0
7261,16224,0,0,0
7262,16226,0,0,0
7263,16228,0,0,0
7264,16230,0,0,0
7265,16232,0,0,0
7266,16234,0,0,0
7267,16236,0,0,0
7268,16238,0,0,0
7269,16240,0,0,0
7270,16242,0,0,0
7271,16244,0,0,0
7272,16246,0,0,0
7273,16248,0,0,0
7274,16250,0,0,0
7275,16252,0,0,0
7276,16254,0,0,0
7277,16256,0,0,0
7278,16258,0,0,0
7279,16260,0,0,0
7280,16262,0,0,0
7281,16264,0,0,0
7282,16266,0,0,0
7283,16268,0,0,0
7284,16270,0,0,0
7285,16272,0,0,0
7286,16274,0,0,0
7287,16276,0,0,0
7288,16278,0,0,0
7289,16280,0,0,0
7290,16282,0,0,0
7291,16284,0,0,0
7292,16286,0,0,0
7293,16288,0,0,0
7294,16290,0,0,0
7295,16292,0,0,0
7296,16294,0,0,0
7297,16296,0,0,0
7298,16298,0,0,0
7299,16300,0,0,0
7300,16302,0,0,0
7301,16302,0,0,0
7302,16305,0,0,0
7303,16308,0,0,0
7304,16311,0,0,0
7305,16314,0,0,0
7306,16317,0,0,0
7307,16320,0,0,0
7308,16323,0,0,0
7309,16326,0,0,0
7310,16329,0,0,0
7311,16332,0,0,0
7312,16335,0,0,0
7313,16338,0,0,0
7314,16341,0,0,0
7315,16344,0,0,0
7316,16347,0,0,0
7317,16350,0,0,0
7318,16353,0,0,0
7319,16356,0,0,0
7320,16359,0,0,0
7321,16362,0,0,0
7322,16365,0,0,0
7323,16368,0,0,0
7324,16371,0,0,0
7325,16374,0,0,0
7326,16377,0,0,0
7327,16380,0,0,0
7328,16383,0,0,0
7329,16386,0,0,0
7330,16389,0,0,0
7331,16392,0,0,0
7332,16395,0,0,0
7333,16398,0,0,0
7334,16401,0,0,0
7335,16404,0,0,0
7336,16407,0,0,0
7337,16410,0,0,0
7338,16413,0,0,0
7339,16416,0,0,0
7340,16419,0,0,0
7341,16422,0,0,0
7342,16425,0,0,0
7343,16428,0,0,0
7344,16431,0,0,0
7345,16434,0,0,0
7346,16437,0,0,0
7347,16440,0,0,0
7348,16443,0,0,0
7349,16446,0,0,0
7350,16449,0,0,0
7351,16451,0,0,0
7352,16453,0,0,0
7353,16455,0,0,0
7354,16457,0,0,0
7355,16459,0,0,0
7356,16461,0,0,0
7357,16463,0,0,0
7358,16465,0,0,0
7359,16467,0,0,0
7360,16469,0,0,0
7361,16471,0,0,0
7362,16473,0,0,0
7363,16475,0,0,0
7364,16477,0,0,0
7365,16479,0,0,0
7366,16481,0,0,0
7367,16483,0,0,0
7368,16485,0,0,0
7369,16487,0,0,0
7370,16489,0,0,0
7371,16491,0,0,0
7372,16493,0,0,0
7373,16495,0,0,0
7374,16497,0,0,0
7375,16499,0,0,0
7376,16501,0,0,0
7377,16503,0,0,0
7378,16505,0,0,0
7379,16507,0,0,0
7380,16509,0,0,0
7381,16511,0,0,0
7382,16513,0,0,0
7383,16515,0,0,0
7384,16517,0,0,0
7385,16519,0,0,0
7386,16521,0,0,0
7387,16523,0,0,0
7388,16525,0,0,0
7389,16527,0,0,0
7390,16529,0,0,0
7391,16531,0,0,0
7392,16533,0,0,0
7393,16535,0,0,0
7394,16537,0,0,0
7395,16539,0,0,0
7396,16541,0,0,0
7397,16543,0,0,0
7398,16545,0,0,0
7399,16547,0,0,0
7400,16549,0,0,0
7401,16549,0,0,0
7402,16552,0,0,0
7403,16555,0,0,0
7404,16558,0,0,0
7405,16561,0,0,0
7406,16564,0,0,0
7407,16567,0,0,0
7408,16570,0,0,0
7409,16573,0,0,0
7410,16576,0,0,0
7411,16579,0,0,0
7412,16582,0,0,0
7413,16585,0,0,0
7414,16588,0,0,0
7415,16591,0,0,0
7416,16594,0,0,0
7417,16597,0,0,0
7418,16600,0,0,0
7419,16603,0,0,0
7420,16606,0,0,0
7421,16609,0,0,0
7422,16612,0,0,0
7423,16615,0,0,0
7424,16618,0,0,0
7425,16621,0,0,0
7426,16624,0,0,0
7427,16627,0,0,0
7428,16630,0,0,0
7429,16633,0,0,0
7430,16636,0,0,0
7431,16639,0,0,0
7432,16642,0,0,0
7433,16645,0,0,0
7434,16648,0,0,0
7435,16651,0,0,0
7436,16654,0,0,0
7437,16657,0,0,0
7438,16660,0,0,0
7439,16663,0,0,0
7440,16666,0,0,0
7441,16669,0,0,0
7442,16672,0,0,0
7443,16675,0,0,0
7444,16678,0,0,0
7445,16681,0,0,0
7446,16684,0,0,0
7447,16687,0,0,0
7448,16690,0,0,0
7449,16693,0,0,0
7450,16696,0,0,0
7451,16698,0,0,0
7452,16700,0,0,0
7453,16702,0,0,0
7454,16704,0,0,0
7455,16706,0,0,0
7456,16708,0,0,0
7457,16710,0,0,0
7458,16712,0,0,0
7459,16714,0,0,0
7460,16716,0,0,0
7461,16718,0,0,0
7462,16720,0,0,0
7463,16722,0,0,0
7464,16724,0,0,0
7465,16726,0,0,0
7466,16728,0,0,0
7467,16730,0,0,0
7468,16732,0,0,0
7469,16734,0,0,0
7470,16736,0,0,0
7471,16738,0,0,0
7472,16740,0,0,0
7473,16742,0,0,0
7474,16744,0,0,0
7475,16746,0,0,0
7476,16748,0,0,0
7477,16750,0,0,0
7478,16752,0,0,0
7479,16754,0,0,0
7480,16756,0,0,0
7481,16758,0,0,0
7482,16760,0,0,0
7483,16762,0,0,0
7484,16764,0,0,0
7485,16766,0,0,0
7486,16768,0,0,0
7487,16770,0,0,0
7488,16772,0,0,0
7489,16774,0,0,0
7490,16776,0,0,0
7491,16778,0,0,0
7492,16780,0,0,0
7493,16782,0,0,0
7494,16784,0,0,0
7495,16786,0,0,0
7496,16788,0,0,0
7497,16790,0,0,0
7498,16792,0,0,0
7499,16794,0,0,0
7500,16796,0,0,0
7501,16796,0,0,0
7502,16799,0,0,0
7503,16802,0,0,0
7504,16805,0,0,0
7505,16808,0,0,0
7506,16811,0,0,0
7507,16814,0,0,0
7508,16817,0,0,0
7509,16820,0,0,0
7510,16823,0,0,0
7511,16826,0,0,0
7512,16829,0,0,0
7513,16832,0,0,0
7514,16835,0,0,0
7515,16838,0,0,0
7516,16841,0,0,0
7517,16844,0,0,0
7518,16847,0,0,0
7519,16850,0,0,0
7520,16853,0,0,0
7521,16856,0,0,0
7522,16859,0,0,0
7523,16862,0,0,0
7524,16865,0,0,0
7525,16868,0,0,0
7526,16871,0,0,0
7527,16874,0,0,0
7528,16877,0,0,0
7529,16880,0,0,0
7530,16883,0,0,0
7531,16886,0,0,0
7532,16889,0,0,0
7533,16892,0,0,0
7534,16895,0,0,0
7535,16898,0,0,0
7536,16901,0,0,0
7537,16904,0,0,0
7538,16907,0,0,0
7539,16910,0,0,0
7540,16913,0,0,0
7541,16916,0,0,0
7542,16919,0,0,0
7543,16922,0,0,0
7544,16925,0,0,0
7545,16928,0,0,0
7546,16931,0,0,0
7547,16934,0,0,0
7548,16937,0,0,0
7549,16940,0,0,0
7550,16943,0,0,0
7551,16945,0,0,0
7552,16947,0,0,0
7553,16949,0,0,0
7554,16951,0,0,0
7555,16953,0,0,0
7556,16955,0,0,0
7557,16957,0,0,0
7558,16959,0,0,0
7559,16961,0,0,0
7560,16963,0,0,0
7561,16965,0,0,0
7562,16967,0,0,0
7563,16969,0,0,0
7564,16971,0,0,0
7565,16973,0,0,0
7566,16975,0,0,0
7567,16977,0,0,0
7568,16979,0,0,0
7569,16981,0,0,0
7570,16983,0,0,0
7571,16985,0,0,0
7572,16987,0,0,0
7573,16989,0,0,0
7574,16991,0,0,0
7575,16993,0,0,0
7576,16995,0,0,0
7577,16997,0,0,0
7578,16999,0,0,0
7579,17001,0,0,0
7580,17003,0,0,0
7581,17005,0,0,0
7582,17007,0,0,0
7583,17009,0,0,0
7584,17011,0,0,0
7585,17013,0,0,0
7586,17015,0,0,0
7587,17017,0,0,0
7588,17019,0,0,0
7589,17021,0,0,0
7590,17023,0,0,0
7591,17025,0,0,0
7592,17027,0,0,0
7593,17029,0,0,0
7594,17031,0,0,0
7595,17033,0,0,0
7596,17035,0,0,0
7597,17037,0,0,0
7598,17039,0,0,0
7599,17041,0,0,0
7600,17043,0,0,0
7601,17043,0,0,0
7602,17046,0,0,0
7603,17049,0,0,0
7604,17052,0,0,0
7605,17055,0,0,0
7606,17058,0,0,0
7607,17061,0,0,0
7608,17064,0,0,0
7609,17067,0,0,0
7610,17070,0,0,0
7611,17073,0,0,0
7612,17076,0,0,0
7613,17079,0,0,0
7614,17082,0,0,0
7615,17085,0,0,0
7616,17088,0,0,0
7617,17091,0,0,0
7618,17094,0,0,0
7619,17097,0,0,0
7620,17100,0,0,0
7621,17103,0,0,0
7622,17106,0,0,0
7623,17109,0,0,0
7624,17112,0,0,0
7625,17115,0,0,0
7626,17118,0,0,0
7627,17121,0,0,0
7628,17124,0,0,0
7629,17127,0,0,0
7630,17130,0,0,0
7631,17133,0,0,0
7632,17136,0,0,0
7633,17139,0,0,0
7634,17142,0,0,0
7635,17145,0,0,0
7636,17148,0,0,0
7637,17151,0,0,0
7638,17154,0,0,0
7639,17157,0,0,0
7640,17160,0,0,0
7641,17163,0,0,0
7642,17166,0,0,0
7643,17169,0,0,0
7644,17172,0,0,0
7645,17175,0,0,0
7646,17178,0,0,0
7647,17181,0,0,0
7648,17184,0,0,0
7649,17187,0,0,0
7650,17190,0,0,0
7651,17192,0,0,0
7652,17194,0,0,0
7653,17196,0,0,0
7654,17198,0,0,0
7655,17200,0,0,0
7656,17202,0,0,0
7657,17204,0,0,0
7658,17206,0,0,0
7659,17208,0,0,0
7660,17210,0,0,0
7661,17212,0,0,0
7662,17214,0,0,0
7663,17216,0,0,0
7664,17218,0,0,0
7665,17220,0,0,0
7666,17222,0,0,0
7667,17224,0,0,0
7668,17226,0,0,0
7669,17228,0,0,0
7670,17230,0,0,0
7671,17232,0,0,0
7672,17234,0,0,0
7673,17236,0,0,0
7674,17238,0,0,0
7675,17240,0,0,0
7676,17242,0,0,0
7677,17244,0,0,0
7678,17246,0,0,0
7679,17248,0,0,0
7680,17250,0,0,0
7681,17252,0,0,0
7682,17254,0,0,0
7683,17256,0,0,0
7684,17258,0,0,0
7685,17260,0,0,0
7686,17262,0,0,0
7687,17264,0,0,0
7688,17266,0,0,0
7689,17268,0,0,0
7690,17270,0,0,0
7691,17272,0,0,0
7692,17274,0,0,0
7693,17276,0,0,0
7694,17278,0,0,0
7695,17280,0,0,0
7696,17282,0,0,0
7697,17284,0,0,0
7698,17286,0,0,0
7699,17288,0,0,0
7700,17290,0,0,0
7701,17290,0,0,0
7702,17293,0,0,0
7703,17296,0,0,0
7704,17299,0,0,0
7705,17302,0,0,0
7706,17305,0,0,0
7707,17308,0,0,0
7708,17311,0,0,0
7709,17314,0,0,0
7710,17317,0,0,0
7711,17320,0,0,0
7712,17323,0,0,0
7713,17326,0,0,0
7714,17329,0,0,0
7715,17332,0,0,0
7716,17335,0,0,0
7717,17338,0,0,0
7718,17341,0,0,0
7719,17344,0,0,0
7720,17347,0,0,0
7721,17350,0,0,0
7722,17353,0,0,0
7723,17356,0,0,0
7724,17359,0,0,0
7725,17362,0,0,0
7726,17365,0,0,0
7727,17368,0,0,0
7728,17371,0,0,0
7729,17374,0,0,0
7730,17377,0,0,0
7731,17380,0,0,0
7732,17383,0,0,0
7733,17386,0,0,0
7734,17389,0,0,0
7735,17392,0,0,0
7736,17395,0,0,0
7737,17398,0,0,0
7738,17401,0,0,0
7739,17404,0,0,0
7740,17407,0,0,0
7741,17410,0,0,0
7742,17413,0,0,0
7743,17416,0,0,0
7744,17419,0,0,0
7745,17422,0,0,0
7746,17425,0,0,0
7747,17428,0,0,0
7748,17431,0,0,0
7749,17434,0,0,0
7750,17437,0,0,0
7751,17439,0,0,0
7752,17441,0,0,0
7753,17443,0,0,0
7754,17445,0,0,0
7755,17447,0,0,0
7756,17449,0,0,0
7757,17451,0,0,0
7758,17453,0,0,0
7759,17455,0,0,0
7760,17457,0,0,0
7761,17459,0,0,0
7762,17461,0,0,0
7763,17463,0,0,0
7764,17465,0,0,0
7765,17467,0,0,0
7766,17469,0,0,0
7767,17471,0,0,0
7768,17473,0,0,0
7769,17475,0,0,0
7770,17477,0,0,0
7771,17479,0,0,0
7772,17481,0,0,0
7773,17483,0,0,0
7774,17485,0,0,0
7775,17487,0,0,0
7776,17489,0,0,0
7777,17491,0,0,0
7778,17493,0,0,0
7779,17495,0,0,0
7780,17497,0,0,0
7781,17499,0,0,0
7782,17501,0,0,0
7783,17503,0,0,0
7784,17505,0,0,0
7785,17507,0,0,0
7786,17509,0,0,0
7787,17511,0,0,0
7788,17513,0,0,0
7789,17515,0,0,0
7790,17517,0,0,0
7791,17519,0,0,0
7792,17521,0,0,0
7793,17523,0,0,0
7794,17525,0,0,0
7795,17527,0,0,0
7796,17529,0,0,0
7797,17531,0,0,0
7798,17533,0,0,0
